Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
AKTIP	1251.107063068	-0.0419342475480098	0.0369970415557043	-1.13344867007465	0.257025885262259	0.772781781985224	ENSG00000166971	protein_coding	chr16	53491040	53504411	chr16:53491040	AKTIP	protein_coding	chr16	53491040	53504411	chr16:53491040	ENSG00000166971
ALAD	2508.62531205347	-0.0389306562830329	0.0418916667077386	-0.929317435723829	0.352724601880916	0.838095089984663	ENSG00000148218	protein_coding	chr9	113386317	113401333	chr9:113386317	ALAD	protein_coding	chr9	113386312	113401290	chr9:113386312	ENSG00000148218
ALAS1	2227.67321861604	-0.0636799019931159	0.0486323168721263	-1.30941534536707	0.190393696214835	0.709335361189158	ENSG00000023330	protein_coding	chr3	52198086	52214327	chr3:52198086	ALAS1	protein_coding	chr3	52198086	52214327	chr3:52198086	ENSG00000023330
ALCAM	37877.4176792376	-0.0176256519623503	0.0827223795921947	-0.213069934028027	0.831272415337531	0.976496467498059	ENSG00000170017	protein_coding	chr3	105366909	105576900	chr3:105366909	ALCAM	protein_coding	chr3	105366909	105576900	chr3:105366909	ENSG00000170017
ALDH16A1	994.359338355833	-0.0917616139597005	0.107736759678407	-0.851720566254342	0.394369203039632	0.859646882220449	ENSG00000161618	protein_coding	chr19	49453169	49471048	chr19:49453169	ALDH16A1	protein_coding	chr19	49453225	49471050	chr19:49453225	ENSG00000161618
ALDH18A1	8433.17484532095	-0.0353477097462448	0.0350141924801877	-1.00952520228036	0.312722821215277	0.818733168714602	ENSG00000059573	protein_coding	chr10	95605929	95656706	chr10:95605929	ALDH18A1	protein_coding	chr10	95605941	95656711	chr10:95605941	ENSG00000059573
ALDH1A1	725.274863924215	0.243801434818439	0.28053982522019	0.869043939223546	0.384823098044406	0.854337903941264	ENSG00000165092	protein_coding	chr9	72900662	73080442	chr9:72900662	ALDH1A1	protein_coding	chr9	72900671	73080442	chr9:72900671	ENSG00000165092
ALDH1A3	4713.92316343799	0.0101110827506033	0.161454289217601	0.0626250488581073	0.950065082459663	0.996961099672373	ENSG00000184254	protein_coding	chr15	100877714	100916626	chr15:100877714	ALDH1A3	protein_coding	chr15	100877714	100916626	chr15:100877714	ENSG00000184254
ALDH1B1	5167.27336552148	-0.0808650247785704	0.0819244277176948	-0.987068534152292	0.323609042077065	0.823603277290918	ENSG00000137124	protein_coding	chr9	38392664	38398661	chr9:38392664	ALDH1B1	protein_coding	chr9	38392702	38398661	chr9:38392702	ENSG00000137124
ALDH1L2	16995.483801912	-0.0196168455871485	0.10439968846216	-0.187901380512824	0.850953960521871	0.980649914906623	ENSG00000136010	protein_coding	chr12	105019784	105084577	chr12:105019784	ALDH1L2	protein_coding	chr12	105019784	105107643	chr12:105019784	ENSG00000136010
ALDH2	2063.08241231546	-0.0428664014316147	0.0950690302993813	-0.450897640342227	0.6520633242771	0.94133526618332	ENSG00000111275	protein_coding	chr12	111766887	111817529	chr12:111766887	ALDH2	protein_coding	chr12	111766887	111817532	chr12:111766887	ENSG00000111275
ALDH3A2	2496.06211229662	0.00248816345852658	0.03669001998653	0.067815810932784	0.945932257433569	0.996953491668053	ENSG00000072210	protein_coding	chr17	19648136	19677598	chr17:19648136	ALDH3A2	protein_coding	chr17	19648136	19685760	chr17:19648136	ENSG00000072210
ALDH3B1	1701.43039805358	-0.121702767524249	0.0860237108678372	-1.41475839970712	0.157139345097953	0.67250291152786	ENSG00000006534	protein_coding	chr11	68008578	68029282	chr11:68008578	ALDH3B1	protein_coding	chr11	68008578	68029282	chr11:68008578	ENSG00000006534
ALDH4A1	1232.4121418335	-0.158619791490108	0.059943130202577	-2.64617131194275	0.00814085770212697	0.187915138114498	ENSG00000159423	protein_coding	chr1	18871430	18902781	chr1:18871430	ALDH4A1	protein_coding	chr1	18871430	18902724	chr1:18871430	ENSG00000159423
ALDH6A1	1523.00516086882	0.0174824168815122	0.0793895551486572	0.22021054090524	0.825707187662428	0.975199074006482	ENSG00000119711	protein_coding	chr14	74056850	74084493	chr14:74056850	ALDH6A1	protein_coding	chr14	74056847	74084492	chr14:74056847	ENSG00000119711
ALDH7A1	5771.07512754074	-0.0265266193226351	0.0452741715686718	-0.585910650676391	0.557935559615149	0.91466737858804	ENSG00000164904	protein_coding	chr5	126541841	126595418	chr5:126541841	ALDH7A1	protein_coding	chr5	126531200	126595362	chr5:126531200	ENSG00000164904
ALDH9A1	7102.04663755496	0.0151190982579655	0.0440475824080359	0.343244678400493	0.731414395538758	0.956587674213225	ENSG00000143149	protein_coding	chr1	165662216	165698863	chr1:165662216	ALDH9A1	protein_coding	chr1	165662216	165698562	chr1:165662216	ENSG00000143149
ALDOA	54552.8603534977	-0.0307235940628697	0.0464881595916283	-0.660890737184668	0.508682386763941	0.901943126198314	ENSG00000149925	protein_coding	chr16	30053090	30070457	chr16:30053090	ALDOA	protein_coding	chr16	30064164	30070457	chr16:30064164	ENSG00000149925
ALDOC	1141.32044234734	-0.158654075437483	0.119887255463706	-1.32336064266241	0.185715473620157	0.703070584961235	ENSG00000109107	protein_coding	chr17	28573115	28577264	chr17:28573115	ALDOC	protein_coding	chr17	28573115	28576948	chr17:28573115	ENSG00000109107
ALG1	1849.4410052566	-0.0372918764988704	0.0305185704271947	-1.22194047679377	0.22173013720309	0.739373744520261	ENSG00000033011	protein_coding	chr16	5033960	5087379	chr16:5033960	ALG1	protein_coding	chr16	5033702	5087379	chr16:5033702	ENSG00000033011
ALG10	319.662603327301	0.00778440856503828	0.0758959308197152	0.102566876523717	0.918306732856973	0.992820893158409	ENSG00000139133	protein_coding	chr12	34022281	34029694	chr12:34022281	ALG10	protein_coding	chr12	34022468	34029694	chr12:34022468	ENSG00000139133
ALG10B	796.024328205778	-0.0375485013925534	0.0499313030987536	-0.752003233688703	0.452049114144	0.881904237321738	ENSG00000175548	protein_coding	chr12	38316578	38329728	chr12:38316578	ALG10B	protein_coding	chr12	38316762	38329721	chr12:38316762	ENSG00000175548
ALG11	1069.88697762486	-0.0367378260366452	0.0311068593615879	-1.18102009623031	0.237594740030639	0.754437202237726	ENSG00000253710	protein_coding	chr13	52012398	52029664	chr13:52012398	ALG11	protein_coding	chr13	52012391	52079232	chr13:52012391	ENSG00000253710
ALG12	1071.75244024081	-0.0350105533039672	0.034577158940692	-1.01253412300353	0.311282739847946	0.818527621168434	ENSG00000182858	protein_coding	chr22	49900229	49918458	chr22:49900229	ALG12	protein_coding	chr22	49900229	49918438	chr22:49900229	ENSG00000182858
ALG14	757.555266679301	-0.0107041614471789	0.0336363321970859	-0.318232124253614	0.750308866752305	0.959553737919688	ENSG00000172339	protein_coding	chr1	94974407	95072945	chr1:94974407	ALG14	protein_coding	chr1	94974405	95072951	chr1:94974405	ENSG00000172339
ALG2	2818.62554601164	0.000651560969340652	0.0265755785074055	0.0245172826307089	0.980439998312616	0.999772458164099	ENSG00000119523	protein_coding	chr9	99216426	99221956	chr9:99216426	ALG2	protein_coding	chr9	99216425	99221942	chr9:99216425	ENSG00000119523
ALG3	1685.98613819233	-0.0443707059257287	0.0443851809821879	-0.999673876367318	0.317468358341469	0.820114635224704	ENSG00000214160	protein_coding	chr3	184242301	184249548	chr3:184242301	ALG3	protein_coding	chr3	184242301	184249548	chr3:184242301	ENSG00000214160
ALG5	1580.98610803126	-0.047587568006456	0.0301144711782116	-1.58022260211185	0.114055897418942	0.605911819052934	ENSG00000120697	protein_coding	chr13	36949775	37000261	chr13:36949775	ALG5	protein_coding	chr13	36949738	37000763	chr13:36949738	ENSG00000120697
ALG6	680.780644873948	-0.0508452440982479	0.0502307658707438	-1.01223310488805	0.311426611098145	0.818527621168434	ENSG00000088035	protein_coding	chr1	63367590	63438562	chr1:63367590	ALG6	protein_coding	chr1	63367575	63438553	chr1:63367575	ENSG00000088035
ALG8	2277.68410390772	0.0415421815071124	0.0533428978154535	0.778776242168786	0.436111535052992	0.877763978777992	ENSG00000159063	protein_coding	chr11	78100936	78139660	chr11:78100936	ALG8	protein_coding	chr11	78095244	78139660	chr11:78095244	ENSG00000159063
ALG9	1476.46446719898	0.0432096700098404	0.0400767563939603	1.07817283377634	0.280956632961216	0.794218664104034	ENSG00000086848	protein_coding	chr11	111782195	111871581	chr11:111782195	ALG9	protein_coding	chr11	111782195	111871581	chr11:111782195	ENSG00000086848
ALKBH1	682.612747081885	-0.0330764218109203	0.0337676402585551	-0.979530152467207	0.327318097710623	0.825898627025092	ENSG00000100601	protein_coding	chr14	77672404	77708020	chr14:77672404	ALKBH1	protein_coding	chr14	77672404	77708023	chr14:77672404	ENSG00000100601
ALKBH2	542.063763025717	-0.0901914157958752	0.0441347063310818	-2.04354856514267	0.0409981649583318	0.410811008511523	ENSG00000189046	protein_coding	chr12	109088188	109093631	chr12:109088188	ALKBH2	protein_coding	chr12	109088188	109093631	chr12:109088188	ENSG00000189046
ALKBH3	1128.33992881445	0.0162720470777141	0.0326173425326476	0.498877155961646	0.617865928172084	0.934032799756127	ENSG00000166199	protein_coding	chr11	43880811	43920266	chr11:43880811	ALKBH3	protein_coding	chr11	43880811	43920274	chr11:43880811	ENSG00000166199
ALKBH3-AS1	12.7912168497891	0.0558957199912848	0.118882598105442	0.470175794288315	0.638229426410577	0.93778381869295	ENSG00000244926	antisense	chr11	43909292	43920944	chr11:43909292	ALKBH3-AS1	lncRNA	chr11	43909289	43920944	chr11:43909289	ENSG00000244926
ALKBH4	494.479533041349	-0.0930715327234149	0.0293805100985784	-3.16779839462073	0.00153597994227161	0.0688859730814137	ENSG00000160993	protein_coding	chr7	102456238	102464876	chr7:102456238	ALKBH4	protein_coding	chr7	102456238	102464863	chr7:102456238	ENSG00000160993
ALKBH5	5947.40645815507	-0.0189555511129168	0.0349080447910463	-0.543013830375822	0.5871202800257	0.924994027902397	ENSG00000091542	protein_coding	chr17	18183078	18209954	chr17:18183078	ALKBH5	protein_coding	chr17	18183078	18209954	chr17:18183078	ENSG00000091542
ALKBH6	316.071717573687	-0.0441299391033176	0.0461407110976022	-0.956420871147149	0.338859644329959	0.832521961311546	ENSG00000239382	protein_coding	chr19	36009120	36014239	chr19:36009120	ALKBH6	protein_coding	chr19	36009120	36014239	chr19:36009120	ENSG00000239382
ALKBH7	784.083473014815	-0.163536880824419	0.0759403039501855	-2.15349257663881	0.0312799868820013	0.361655834184342	ENSG00000125652	protein_coding	chr19	6372433	6375251	chr19:6372433	ALKBH7	protein_coding	chr19	6372794	6375250	chr19:6372794	ENSG00000125652
ALKBH8	1112.7861340365	-0.0375200295138287	0.0489710327847212	-0.76616782167467	0.443576452258611	0.8793335629757	ENSG00000137760	protein_coding	chr11	107502726	107565746	chr11:107502726	ALKBH8	protein_coding	chr11	107502727	107565742	chr11:107502727	ENSG00000137760
ALMS1	1797.15012441739	-0.00037696234888679	0.0409632757026045	-0.00920244639670802	0.992657613730285	0.999772458164099	ENSG00000116127	protein_coding	chr2	73385758	73610793	chr2:73385758	ALMS1	protein_coding	chr2	73385758	73625166	chr2:73385758	ENSG00000116127
ALOX12-AS1	91.0572282027965	0.059651126917278	0.0881014814619373	0.677072915545118	0.498359692346614	0.898920739765161	ENSG00000215067	antisense	chr17	6876635	7012349	chr17:6876635	ALOX12-AS1	lncRNA	chr17	6875232	7012530	chr17:6875232	ENSG00000215067
ALPK1	738.118191234442	-0.016990132970185	0.0588542515579288	-0.288681488939878	0.772825129565919	0.964899206138599	ENSG00000073331	protein_coding	chr4	112285509	112442620	chr4:112285509	ALPK1	protein_coding	chr4	112285509	112442621	chr4:112285509	ENSG00000073331
ALPK2	9221.27770229953	-0.190923199631458	0.0832959644882151	-2.2921062359326	0.0218995136527512	0.306107191690718	ENSG00000198796	protein_coding	chr18	58481247	58628957	chr18:58481247	ALPK2	protein_coding	chr18	58481247	58629091	chr18:58481247	ENSG00000198796
ALS2	2543.76773776685	-0.0199837892644201	0.0324803182675619	-0.615258418953914	0.538384073135886	0.909696895579961	ENSG00000003393	protein_coding	chr2	201700554	201781189	chr2:201700554	ALS2	protein_coding	chr2	201700267	201782112	chr2:201700267	ENSG00000003393
ALS2CR11	110.353750205523	-0.0518771864598066	0.0950385816629245	-0.545853963223069	0.585166325843443	0.924313276546691	ENSG00000155754	protein_coding	chr2	201487425	201619178	chr2:201487425	C2CD6	protein_coding	chr2	201487421	201619178	chr2:201487421	ENSG00000155754
ALYREF	3586.97277572713	-0.0496579932762166	0.0890213009272724	-0.557821473725549	0.576966297726363	0.921209188497263	ENSG00000183684	protein_coding	chr17	81887844	81891586	chr17:81887844	ALYREF	protein_coding	chr17	81887835	81891586	chr17:81887835	ENSG00000183684
AMACR	1166.89817473047	-0.0272761539857608	0.060595194730473	-0.450137244497438	0.652611482948443	0.941452036045775	ENSG00000242110	protein_coding	chr5	33986178	34008108	chr5:33986178	AMACR	protein_coding	chr5	33986165	34008104	chr5:33986165	ENSG00000242110
AMBRA1	1706.14985585858	0.0044007248357984	0.0182888133401848	0.240623858636524	0.809846656894413	0.972403453365759	ENSG00000110497	protein_coding	chr11	46396414	46594125	chr11:46396414	AMBRA1	protein_coding	chr11	46396414	46594125	chr11:46396414	ENSG00000110497
AMD1	6479.64137698844	-0.00557215115654486	0.0723720716400625	-0.076993113921867	0.93862902300226	0.995676078347247	ENSG00000123505	protein_coding	chr6	110814621	110895713	chr6:110814621	AMD1	protein_coding	chr6	110874770	110898879	chr6:110874770	ENSG00000123505
AMDHD2	434.599481614536	-0.136408593277966	0.109690428962883	-1.24357789980131	0.213654954143065	0.734300261070415	ENSG00000162066	protein_coding	chr16	2520357	2531422	chr16:2520357	AMDHD2	protein_coding	chr16	2520357	2531422	chr16:2520357	ENSG00000162066
AMFR	6408.04717554383	0.0745817878921195	0.0290266996825603	2.56942017893028	0.010186885701755	0.208168514475015	ENSG00000159461	protein_coding	chr16	56361452	56425538	chr16:56361452	AMFR	protein_coding	chr16	56361452	56425545	chr16:56361452	ENSG00000159461
AMIGO2	2912.72583718573	-0.151270436396539	0.150616583323848	-1.00434117584042	0.315214193055601	0.81899080799445	ENSG00000139211	protein_coding	chr12	47075707	47079951	chr12:47075707	AMIGO2	protein_coding	chr12	47075707	47079959	chr12:47075707	ENSG00000139211
AMMECR1L	2781.28914345816	0.0189093091413137	0.0270912705265718	0.697985320502669	0.485186374398898	0.895173139305424	ENSG00000144233	protein_coding	chr2	127861630	127885922	chr2:127861630	AMMECR1L	protein_coding	chr2	127861630	127885967	chr2:127861630	ENSG00000144233
AMN1	199.531142419216	-0.0508681628206869	0.0460475588072258	-1.10468750436135	0.269295019724817	0.783324730381842	ENSG00000151743	protein_coding	chr12	31671137	31729174	chr12:31671137	AMN1	protein_coding	chr12	31671142	31729121	chr12:31671142	ENSG00000151743
AMOTL1	7694.72092313439	0.0689002471810208	0.0422894504010302	1.62925378617222	0.103259304959312	0.58840608955912	ENSG00000166025	protein_coding	chr11	94706431	94876753	chr11:94706431	AMOTL1	protein_coding	chr11	94706431	94876748	chr11:94706431	ENSG00000166025
AMOTL2	16997.9125052269	-0.0427049308990924	0.0510370257417148	-0.836744114267374	0.402736416761956	0.862523833143646	ENSG00000114019	protein_coding	chr3	134355874	134375479	chr3:134355874	AMOTL2	protein_coding	chr3	134355347	134375479	chr3:134355347	ENSG00000114019
AMPD2	4664.6483376197	-0.0135339534593254	0.0348849571694958	-0.387959583655726	0.698045943180805	0.947859031160988	ENSG00000116337	protein_coding	chr1	109616104	109632051	chr1:109616104	AMPD2	protein_coding	chr1	109616104	109632051	chr1:109616104	ENSG00000116337
AMPD3	756.510386889835	0.243937302045803	0.0917274848034186	2.65936979051137	0.00782869844105845	0.184786958780688	ENSG00000133805	protein_coding	chr11	10308313	10507579	chr11:10308313	AMPD3	protein_coding	chr11	10308313	10507579	chr11:10308313	ENSG00000133805
AMPH	1474.69999869513	-0.157119396837924	0.0689427255249774	-2.27898441266296	0.0226679918989797	0.311411650298869	ENSG00000078053	protein_coding	chr7	38383704	38631567	chr7:38383704	AMPH	protein_coding	chr7	38383704	38631420	chr7:38383704	ENSG00000078053
AMZ2	4403.20040179404	0.0262967378174403	0.0304505432563519	0.863588461987615	0.387814004666887	0.856026269114959	ENSG00000196704	protein_coding	chr17	68247574	68257164	chr17:68247574	AMZ2	protein_coding	chr17	68205481	68257712	chr17:68205481	ENSG00000196704
ANAPC1	3938.37625929425	0.0282963761633855	0.0566371969527816	0.499607637485594	0.617351379020282	0.933897910310795	ENSG00000153107	protein_coding	chr2	111766271	111884690	chr2:111766271	ANAPC1	protein_coding	chr2	111611639	111884690	chr2:111611639	ENSG00000153107
ANAPC10	593.539692665	-0.0275134194197095	0.0235510218044807	-1.16824737576672	0.242706995574244	0.759306571102057	ENSG00000164162	protein_coding	chr4	144967112	145098541	chr4:144967112	ANAPC10	protein_coding	chr4	144831908	145098541	chr4:144831908	ENSG00000164162
ANAPC11	1954.00815498828	-0.0725301126944915	0.0570505916015146	-1.27132972083967	0.203611373233991	0.724565391638318	ENSG00000141552	protein_coding	chr17	81890790	81900991	chr17:81890790	ANAPC11	protein_coding	chr17	81890790	81900991	chr17:81890790	ENSG00000141552
ANAPC13	4111.32842770709	-0.0305568026742915	0.0395403145515468	-0.772801203552797	0.439640041027073	0.879032377444094	ENSG00000129055	protein_coding	chr3	134477706	134486716	chr3:134477706	ANAPC13	protein_coding	chr3	134477706	134486716	chr3:134477706	ENSG00000129055
ANAPC15	1534.77376091936	0.0136845746674162	0.0634372144131954	0.215718404315207	0.829207254394603	0.976119935944598	ENSG00000110200	protein_coding	chr11	72106378	72112780	chr11:72106378	ANAPC15	protein_coding	chr11	72106378	72112780	chr11:72106378	ENSG00000110200
ANAPC16	2454.33826501395	-0.0313466029216098	0.0430660898402037	-0.727872045916428	0.466691916607915	0.886647401852263	ENSG00000166295	protein_coding	chr10	72216000	72235860	chr10:72216000	ANAPC16	protein_coding	chr10	72216000	72235860	chr10:72216000	ENSG00000166295
ANAPC2	1167.46987268314	-0.0578199411909629	0.0466635566367382	-1.23908131652017	0.215315385367724	0.735265287438422	ENSG00000176248	protein_coding	chr9	137174784	137188549	chr9:137174784	ANAPC2	protein_coding	chr9	137174784	137188560	chr9:137174784	ENSG00000176248
ANAPC4	1463.11865711819	-0.021651225697693	0.023532778424093	-0.9200454492669	0.357549009183604	0.840244023600338	ENSG00000053900	protein_coding	chr4	25377213	25418498	chr4:25377213	ANAPC4	protein_coding	chr4	25377263	25418498	chr4:25377263	ENSG00000053900
ANAPC5	6720.35744754725	-0.0309985014636749	0.0296628964200567	-1.04502611696123	0.296010898986514	0.807490647040443	ENSG00000089053	protein_coding	chr12	121308245	121399896	chr12:121308245	ANAPC5	protein_coding	chr12	121308245	121399896	chr12:121308245	ENSG00000089053
ANAPC7	2764.70544891291	-0.0529081206370874	0.0462827382904461	-1.14315018063676	0.252976242713638	0.769312520429044	ENSG00000196510	protein_coding	chr12	110372900	110403730	chr12:110372900	ANAPC7	protein_coding	chr12	110372900	110403730	chr12:110372900	ENSG00000196510
ANG	280.779886297338	0.0918654675369508	0.0679082296485515	1.35278843245342	0.176123229270755	0.693697411915368	ENSG00000214274	protein_coding	chr14	20684177	20698971	chr14:20684177	ANG	protein_coding	chr14	20684177	20698971	chr14:20684177	ENSG00000214274
ANGEL1	733.643101734678	0.0342438749271666	0.055920621941457	0.61236577381089	0.540295781250311	0.909988590536445	ENSG00000013523	protein_coding	chr14	76786178	76826246	chr14:76786178	ANGEL1	protein_coding	chr14	76786009	76826246	chr14:76786009	ENSG00000013523
ANGEL2	1957.7840802284	0.0323691776746055	0.0249149723529653	1.29918577536583	0.193880181944891	0.712965559272229	ENSG00000174606	protein_coding	chr1	212992182	213015826	chr1:212992182	ANGEL2	protein_coding	chr1	212992182	213015867	chr1:212992182	ENSG00000174606
ANGPT1	5875.90260608189	-0.0324787938715986	0.108439231527317	-0.2995114721319	0.764549820067963	0.962432368988148	ENSG00000154188	protein_coding	chr8	107249482	107498055	chr8:107249482	ANGPT1	protein_coding	chr8	107249482	107498055	chr8:107249482	ENSG00000154188
ANGPTL1	278.941671039903	-0.173084895368786	0.145251825625151	-1.19161941424036	0.233410509038324	0.751661066312485	ENSG00000116194	protein_coding	chr1	178849705	178871052	chr1:178849705	ANGPTL1	protein_coding	chr1	178849535	178871077	chr1:178849535	ENSG00000116194
ANGPTL2	6946.37527575436	0.155295986163203	0.121167089811843	1.28166803712426	0.199959121915094	0.720515126260734	ENSG00000136859	protein_coding	chr9	127087332	127122883	chr9:127087332	ANGPTL2	protein_coding	chr9	127087348	127122635	chr9:127087348	ENSG00000136859
ANGPTL4	268.626847331167	-0.0852450919158802	0.151731107980492	-0.561816841981016	0.574240815980424	0.921174534855327	ENSG00000167772	protein_coding	chr19	8363289	8374373	chr19:8363289	ANGPTL4	protein_coding	chr19	8363289	8374370	chr19:8363289	ENSG00000167772
ANK2	943.708969635886	0.0229880560520877	0.114250500238359	0.201207487093081	0.84053633736043	0.977850859916222	ENSG00000145362	protein_coding	chr4	112818109	113383740	chr4:112818109	ANK2	protein_coding	chr4	112818032	113384221	chr4:112818032	ENSG00000145362
ANKDD1A	150.794238597055	0.0575028167058115	0.0688897241397739	0.834708186508935	0.403882031190631	0.86357858724945	ENSG00000166839	protein_coding	chr15	64911902	64958700	chr15:64911902	ANKDD1A	protein_coding	chr15	64911902	64958691	chr15:64911902	ENSG00000166839
ANKEF1	197.880671144531	-0.160630369283498	0.109917465915361	-1.46137256664184	0.143913225053221	0.654781226324052	ENSG00000132623	protein_coding	chr20	9986126	10058303	chr20:9986126	ANKEF1	protein_coding	chr20	9986126	10058303	chr20:9986126	ENSG00000132623
ANKFY1	5247.53175633711	-0.0311680739460348	0.0246280889114638	-1.26554983856368	0.205674294508358	0.726793652787067	ENSG00000185722	protein_coding	chr17	4163907	4263977	chr17:4163907	ANKFY1	protein_coding	chr17	4163821	4263995	chr17:4163821	ENSG00000185722
ANKH	2710.69576418799	-0.0183804482763882	0.0952481796293675	-0.19297427360723	0.846979116069303	0.980047996750751	ENSG00000154122	protein_coding	chr5	14704804	14871778	chr5:14704804	ANKH	protein_coding	chr5	14704800	14871778	chr5:14704800	ENSG00000154122
ANKHD1	2621.62537330832	0.0117771835007343	0.0331802605328476	0.354945479981243	0.722630435798048	0.954655351704978	ENSG00000131503	protein_coding	chr5	140401814	140539856	chr5:140401814	ANKHD1	protein_coding	chr5	140401814	140539856	chr5:140401814	ENSG00000131503
ANKHD1-EIF4EBP3	1293.87897852825	0.0228467005644617	0.0484789244656136	0.471270780371108	0.63744737902487	0.937553541104955	ENSG00000254996	protein_coding	chr5	140401908	140549569	chr5:140401908	ANKHD1-EIF4EBP3	protein_coding	chr5	140401908	140549569	chr5:140401908	ENSG00000254996
ANKIB1	7524.36107953001	-0.0216410430894703	0.0277243604460051	-0.780578622602225	0.435050368951473	0.877177211766253	ENSG00000001629	protein_coding	chr7	92246234	92401384	chr7:92246234	ANKIB1	protein_coding	chr7	92245974	92401383	chr7:92245974	ENSG00000001629
ANKLE2	6467.55532673708	-0.00226181104791355	0.0317698512540416	-0.0711936303959187	0.943243650762678	0.996511864205063	ENSG00000176915	protein_coding	chr12	132725503	132761888	chr12:132725503	ANKLE2	protein_coding	chr12	132725503	132761832	chr12:132725503	ENSG00000176915
ANKMY1	294.567740425484	-0.0250144000993838	0.0431715985859711	-0.579417971969942	0.5623071803881	0.916498047498857	ENSG00000144504	protein_coding	chr2	240479422	240569209	chr2:240479422	ANKMY1	protein_coding	chr2	240479422	240569209	chr2:240479422	ENSG00000144504
ANKMY2	1636.90908651882	-0.00421945157991922	0.0383819942087662	-0.109933099280066	0.912462432193769	0.991374381244029	ENSG00000106524	protein_coding	chr7	16599776	16645817	chr7:16599776	ANKMY2	protein_coding	chr7	16599779	16645817	chr7:16599779	ENSG00000106524
ANKRA2	785.756855493661	0.0622090199910731	0.0587724195246472	1.05847301326406	0.289839847795787	0.801115920557955	ENSG00000164331	protein_coding	chr5	73552335	73565686	chr5:73552335	ANKRA2	protein_coding	chr5	73552190	73565667	chr5:73552190	ENSG00000164331
ANKRD1	916.208023566783	0.532482229333279	0.252189298260952	2.11143864154892	0.0347346266515869	0.379589421188734	ENSG00000148677	protein_coding	chr10	90912096	90921276	chr10:90912096	ANKRD1	protein_coding	chr10	90912096	90921087	chr10:90912096	ENSG00000148677
ANKRD10	702.266398340596	0.0428951568860726	0.0597558853513075	0.717839868556713	0.472856027704234	0.889733226047936	ENSG00000088448	protein_coding	chr13	110878540	110915069	chr13:110878540	ANKRD10	protein_coding	chr13	110878540	110915069	chr13:110878540	ENSG00000088448
ANKRD10-IT1	52.468104140242	-0.0325887306505671	0.101103623643128	-0.32232999645589	0.7472027108898	0.959553737919688	ENSG00000229152	sense_intronic	chr13	110894639	110899172	chr13:110894639	ANKRD10-IT1	lncRNA	chr13	110894639	110899172	chr13:110894639	ENSG00000229152
ANKRD11	8963.45258095294	-0.0350550247470238	0.0718877679488959	-0.487635459372504	0.625808074407744	0.935617593893885	ENSG00000167522	protein_coding	chr16	89267627	89490561	chr16:89267627	ANKRD11	protein_coding	chr16	89267630	89490561	chr16:89267630	ENSG00000167522
ANKRD12	3562.3558364326	-0.0102079450240048	0.0639399523392475	-0.159648930763106	0.873157632108923	0.985103420356039	ENSG00000101745	protein_coding	chr18	9136228	9285985	chr18:9136228	ANKRD12	protein_coding	chr18	9136228	9285985	chr18:9136228	ENSG00000101745
ANKRD13A	12304.0376968226	0.0434250144185708	0.0418475434360248	1.03769566509818	0.299411763756577	0.809952513673798	ENSG00000076513	protein_coding	chr12	109999186	110039763	chr12:109999186	ANKRD13A	protein_coding	chr12	109999186	110039763	chr12:109999186	ENSG00000076513
ANKRD13B	319.379525638015	0.0964361658516479	0.0721975062221971	1.33572710329985	0.181638487152246	0.698124152530934	ENSG00000198720	protein_coding	chr17	29589769	29614761	chr17:29589769	ANKRD13B	protein_coding	chr17	29589769	29614761	chr17:29589769	ENSG00000198720
ANKRD13C	2752.52313534621	-0.0781195897582124	0.0252359405680618	-3.09556878007072	0.0019643580853592	0.0812877484278467	ENSG00000118454	protein_coding	chr1	70260588	70354734	chr1:70260588	ANKRD13C	protein_coding	chr1	70258999	70354734	chr1:70258999	ENSG00000118454
ANKRD13D	740.809175131814	0.045504793300095	0.0609422409341535	0.746687233724499	0.455252377617269	0.883021081315423	ENSG00000172932	protein_coding	chr11	67288547	67302485	chr11:67288547	ANKRD13D	protein_coding	chr11	67289300	67302485	chr11:67289300	ENSG00000172932
ANKRD16	208.678590911707	0.0601964649706163	0.0371268072727939	1.62137467216923	0.104937309280702	0.589818493363036	ENSG00000134461	protein_coding	chr10	5861617	5889906	chr10:5861617	ANKRD16	protein_coding	chr10	5861616	5889906	chr10:5861616	ENSG00000134461
ANKRD17	7481.27758000388	-0.0247945506664472	0.0312104773483761	-0.794430357142144	0.426944937291519	0.876053033415464	ENSG00000132466	protein_coding	chr4	73073376	73258798	chr4:73073376	ANKRD17	protein_coding	chr4	73073376	73258798	chr4:73073376	ENSG00000132466
ANKRD26	1231.67191059943	-0.00941106613319236	0.0385178956369322	-0.244329706427906	0.806975478115231	0.972016302177889	ENSG00000107890	protein_coding	chr10	26991914	27100498	chr10:26991914	ANKRD26	protein_coding	chr10	26973793	27100494	chr10:26973793	ENSG00000107890
ANKRD27	2498.73174463652	-0.0941248944992642	0.0226907981060946	-4.14815265902801	3.35168882228834e-05	0.00478747319247295	ENSG00000105186	protein_coding	chr19	32597007	32676597	chr19:32597007	ANKRD27	protein_coding	chr19	32597006	32676597	chr19:32597006	ENSG00000105186
