Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
ATRIP	849.760992642187	0.0289366403383723	0.0707167396341035	0.409190815188792	0.682399634257429	0.93908323733953	ENSG00000164053	protein_coding	chr3	48446710	48465716	chr3:48446710	ATRIP	protein_coding	chr3	48446710	48467645	chr3:48446710	ENSG00000164053
ATRN	1515.80283737593	-0.0741019322270005	0.0579491586733623	-1.27874043253476	0.200988476486886	0.699285163207698	ENSG00000088812	protein_coding	chr20	3471040	3651122	chr20:3471040	ATRN	protein_coding	chr20	3471018	3651118	chr20:3471018	ENSG00000088812
ATXN1	2887.70930395528	0.40952979876016	0.156614911207471	2.61488382940528	0.00892578084108133	0.204855944285464	ENSG00000124788	protein_coding	chr6	16299112	16761491	chr6:16299112	ATXN1	protein_coding	chr6	16299112	16761491	chr6:16299112	ENSG00000124788
ATXN10	10031.7498025171	-0.0616232889740338	0.0675043652689567	-0.912878577978016	0.361306405285888	0.822970081950669	ENSG00000130638	protein_coding	chr22	45671798	45845307	chr22:45671798	ATXN10	protein_coding	chr22	45671798	45845307	chr22:45671798	ENSG00000130638
ATXN1L	2574.14531808513	-0.0466980334811855	0.0665990275724309	-0.701181911858973	0.483189496614667	0.878337630215419	ENSG00000224470	protein_coding	chr16	71845991	71885268	chr16:71845991	ATXN1L	protein_coding	chr16	71808439	71885268	chr16:71808439	ENSG00000224470
ATXN2	2343.0054739209	-0.052689489591872	0.0750404542719529	-0.702147796186319	0.482586997662013	0.878123213896489	ENSG00000204842	protein_coding	chr12	111452214	111599676	chr12:111452214	ATXN2	protein_coding	chr12	111443485	111599676	chr12:111443485	ENSG00000204842
ATXN2L	14869.3621068767	-0.0116083293791548	0.0686984829066793	-0.16897504701703	0.865816268741795	0.980478830956726	ENSG00000168488	protein_coding	chr16	28823035	28837237	chr16:28823035	ATXN2L	protein_coding	chr16	28822999	28837237	chr16:28822999	ENSG00000168488
ATXN3	1868.18131983547	-0.121368020093324	0.0614319793223479	-1.97564886289074	0.0481945603879403	0.427917029267361	ENSG00000066427	protein_coding	chr14	92038652	92106621	chr14:92038652	ATXN3	protein_coding	chr14	92044496	92106621	chr14:92044496	ENSG00000066427
ATXN7	2441.91585763715	-0.0186168644418961	0.069317258071406	-0.26857473823789	0.788256954200576	0.96213603848236	ENSG00000163635	protein_coding	chr3	63864557	64003462	chr3:63864557	ATXN7	protein_coding	chr3	63863155	64003462	chr3:63863155	ENSG00000163635
ATXN7L1	166.449134695314	-0.256644973433581	0.237143025764159	-1.08223707025151	0.279147200408429	0.767839941685133	ENSG00000146776	protein_coding	chr7	105605067	105876604	chr7:105605067	ATXN7L1	protein_coding	chr7	105604772	105876599	chr7:105604772	ENSG00000146776
ATXN7L2	376.59837006392	0.0517381993430295	0.0639950678080501	0.808471670007689	0.418819108333271	0.850741126523048	ENSG00000162650	protein_coding	chr1	109483479	109492804	chr1:109483479	ATXN7L2	protein_coding	chr1	109483479	109492804	chr1:109483479	ENSG00000162650
ATXN7L3	5193.16513960376	-0.00231519255114847	0.0480604735207269	-0.0481724873174627	0.961578776663365	0.995772692487849	ENSG00000087152	protein_coding	chr17	44191805	44200113	chr17:44191805	ATXN7L3	protein_coding	chr17	44191805	44200113	chr17:44191805	ENSG00000087152
ATXN7L3B	5744.90185206543	0.0668625977728667	0.0670887547457116	0.99662898836471	0.318944629800637	0.797783358693255	ENSG00000253719	protein_coding	chr12	74537827	74545430	chr12:74537827	ATXN7L3B	protein_coding	chr12	74537835	74545430	chr12:74537835	ENSG00000253719
AUH	393.815858321383	-0.185558121165877	0.0860783280527856	-2.15568918871295	0.0311079429384675	0.358883967959078	ENSG00000148090	protein_coding	chr9	91213815	91361913	chr9:91213815	AUH	protein_coding	chr9	91213815	91361918	chr9:91213815	ENSG00000148090
AUNIP	563.268285768007	0.125575298054008	0.0694172239710385	1.80899337182367	0.0704520330919012	0.490373472437729	ENSG00000127423	protein_coding	chr1	25831913	25859458	chr1:25831913	AUNIP	protein_coding	chr1	25831913	25859458	chr1:25831913	ENSG00000127423
AUP1	7510.2593191294	-0.0675916381830261	0.0505517719038702	-1.33707752740219	0.181197331791732	0.679786071086979	ENSG00000115307	protein_coding	chr2	74526645	74529939	chr2:74526645	AUP1	protein_coding	chr2	74526645	74529760	chr2:74526645	ENSG00000115307
AURKA	4480.95140227866	-0.0355043374389757	0.0605724840003262	-0.586146300996744	0.557777204041382	0.904444231153058	ENSG00000087586	protein_coding	chr20	56369389	56392337	chr20:56369389	AURKA	protein_coding	chr20	56369389	56392337	chr20:56369389	ENSG00000087586
AURKAIP1	4289.42776436573	-0.0185700327808501	0.0703445306349259	-0.263986874505209	0.791790032733813	0.963266590127942	ENSG00000175756	protein_coding	chr1	1373730	1375495	chr1:1373730	AURKAIP1	protein_coding	chr1	1373730	1375207	chr1:1373730	ENSG00000175756
AURKB	3531.93595375538	-0.0334713403888434	0.0680713460264537	-0.491709689064116	0.622924587762346	0.923511995229438	ENSG00000178999	protein_coding	chr17	8204733	8210600	chr17:8204733	AURKB	protein_coding	chr17	8204733	8210600	chr17:8204733	ENSG00000178999
AUTS2	1848.31641734609	-0.198549902429384	0.208929160599231	-0.950321639449096	0.341948846756073	0.810274299551098	ENSG00000158321	protein_coding	chr7	69598919	70793068	chr7:69598919	AUTS2	protein_coding	chr7	69598296	70793506	chr7:69598296	ENSG00000158321
AVEN	913.379521200011	-0.0445674726138903	0.111610552996361	-0.399312353692427	0.689663065605864	0.940457970093596	ENSG00000169857	protein_coding	chr15	33866227	34039176	chr15:33866227	AVEN	protein_coding	chr15	33858782	34075155	chr15:33858782	ENSG00000169857
AVL9	4725.65708774908	-0.0367924690878595	0.0502977402016813	-0.73149348142344	0.464477784680798	0.870244930647544	ENSG00000105778	protein_coding	chr7	32495426	32588721	chr7:32495426	AVL9	protein_coding	chr7	32495426	32588726	chr7:32495426	ENSG00000105778
AXIN1	2737.32492965068	0.0459580380312598	0.0580332666228952	0.791925747173579	0.428403973170095	0.856842046791767	ENSG00000103126	protein_coding	chr16	287440	352673	chr16:287440	AXIN1	protein_coding	chr16	287440	352723	chr16:287440	ENSG00000103126
AZI2	2933.57735199195	-0.0680170760071016	0.0594599598522449	-1.14391392419572	0.252659335840733	0.745163459227844	ENSG00000163512	protein_coding	chr3	28315003	28349127	chr3:28315003	AZI2	protein_coding	chr3	28315003	28349050	chr3:28315003	ENSG00000163512
AZIN1	20410.7564800201	0.147091454164246	0.056549118283086	2.60112727890651	0.00929179729841121	0.209833159812517	ENSG00000155096	protein_coding	chr8	102826357	102893864	chr8:102826357	AZIN1	protein_coding	chr8	102826111	102893864	chr8:102826111	ENSG00000155096
AZIN1-AS1	368.585833924222	0.404718913506333	0.145184367743454	2.78762045664232	0.00530967105171395	0.156775680982863	ENSG00000253320	antisense	chr8	102864300	102977876	chr8:102864300	MAILR	lncRNA	chr8	102864271	103002424	chr8:102864271	ENSG00000253320
B2M	302828.239633642	-0.0576134398055464	0.0838372137267671	-0.687206041857661	0.49195289754173	0.88000072932717	ENSG00000166710	protein_coding	chr15	44711477	44718877	chr15:44711477	B2M	protein_coding	chr15	44711358	44718851	chr15:44711358	ENSG00000166710
B3GALNT1	299.530269689808	0.129524915336216	0.213645812897858	0.606260022508094	0.544342100862727	0.899230396317942	ENSG00000169255	protein_coding	chr3	161083883	161105384	chr3:161083883	B3GALNT1	protein_coding	chr3	161083883	161105411	chr3:161083883	ENSG00000169255
B3GALNT2	726.886104987473	-0.0574617445221426	0.0709427278377987	-0.809973710815313	0.417955285292087	0.850317364155774	ENSG00000162885	protein_coding	chr1	235449923	235504481	chr1:235449923	B3GALNT2	protein_coding	chr1	235447190	235504452	chr1:235447190	ENSG00000162885
B3GALT4	363.726021000047	-0.124296591359518	0.107513957063212	-1.15609726173913	0.247641375958531	0.741090473383969	ENSG00000235863	protein_coding	chr6	33277132	33284832	chr6:33277132	B3GALT4	protein_coding	chr6	33277123	33284832	chr6:33277123	ENSG00000235863
B3GALT6	836.566077848983	0.183870026247979	0.083827029476743	2.19344556756591	0.028275292299218	0.345897404869742	ENSG00000176022	protein_coding	chr1	1232265	1235041	chr1:1232265	B3GALT6	protein_coding	chr1	1232237	1235041	chr1:1232237	ENSG00000176022
B3GAT3	1720.68843504019	0.0949282276190469	0.0614219551891531	1.54550970132274	0.122223024152795	0.59887682679526	ENSG00000149541	protein_coding	chr11	62615296	62622175	chr11:62615296	B3GAT3	protein_coding	chr11	62615296	62622154	chr11:62615296	ENSG00000149541
B3GNT2	14436.0781410108	-0.232864664992791	0.102659684358111	-2.26831658843293	0.0233099175748825	0.320712385390183	ENSG00000170340	protein_coding	chr2	62196113	62224731	chr2:62196113	B3GNT2	protein_coding	chr2	62196115	62224731	chr2:62196115	ENSG00000170340
B3GNT7	1002.69868349021	-0.102802737683492	0.209794263178838	-0.490016915266448	0.624121929223348	0.923897308707991	ENSG00000156966	protein_coding	chr2	231395543	231401164	chr2:231395543	B3GNT7	protein_coding	chr2	231395710	231401164	chr2:231395710	ENSG00000156966
B3GNT9	416.634715625549	-0.0817577368778158	0.112745399597294	-0.72515363970361	0.468357780435043	0.871940319003324	ENSG00000237172	protein_coding	chr16	67148105	67151214	chr16:67148105	B3GNT9	protein_coding	chr16	67148104	67150998	chr16:67148104	ENSG00000237172
B3GNTL1	298.569732884958	0.229477916345224	0.0881169907078067	2.60424141248951	0.00920778742539563	0.20872839465318	ENSG00000175711	protein_coding	chr17	82942155	83051810	chr17:82942155	B3GNTL1	protein_coding	chr17	82942149	83051809	chr17:82942149	ENSG00000175711
B4GALT1	13269.7483309075	-0.061875342882873	0.0822543197559101	-0.75224429630551	0.451904159587785	0.865604194081588	ENSG00000086062	protein_coding	chr9	33104082	33167356	chr9:33104082	B4GALT1	protein_coding	chr9	33104082	33167356	chr9:33104082	ENSG00000086062
B4GALT2	2160.87939647873	-0.020367271115344	0.0638573767443548	-0.318949386174785	0.749764893722083	0.952055625422722	ENSG00000117411	protein_coding	chr1	43978943	43991170	chr1:43978943	B4GALT2	protein_coding	chr1	43978943	43991170	chr1:43978943	ENSG00000117411
B4GALT3	3279.58034415749	-0.103563166338347	0.101082892893972	-1.02453702474638	0.30558169225172	0.787200244126406	ENSG00000158850	protein_coding	chr1	161171310	161177968	chr1:161171310	B4GALT3	protein_coding	chr1	161171310	161177968	chr1:161171310	ENSG00000158850
B4GALT4	1600.39967368817	0.0272234256929947	0.0751434456116083	0.362286097894733	0.717138245856993	0.946752099177673	ENSG00000121578	protein_coding	chr3	119211732	119241103	chr3:119211732	B4GALT4	protein_coding	chr3	119211732	119240946	chr3:119211732	ENSG00000121578
B4GALT5	5237.9385095665	0.033370082231938	0.076853570206448	0.434203409708848	0.664140737282308	0.934224853688339	ENSG00000158470	protein_coding	chr20	49632945	49713878	chr20:49632945	B4GALT5	protein_coding	chr20	49632945	49713878	chr20:49632945	ENSG00000158470
B4GALT6	3396.25328133915	0.239299565691977	0.122861616376096	1.94771624165719	0.0514489256185697	0.437037577423191	ENSG00000118276	protein_coding	chr18	31622247	31685836	chr18:31622247	B4GALT6	protein_coding	chr18	31622246	31685836	chr18:31622246	ENSG00000118276
B4GALT7	977.196371709501	0.0101244437501748	0.0722114801329122	0.140205459457967	0.888497658490943	0.984199302151743	ENSG00000027847	protein_coding	chr5	177600100	177610347	chr5:177600100	B4GALT7	protein_coding	chr5	177600132	177610330	chr5:177600132	ENSG00000027847
B4GAT1	370.007799348496	0.0172963258700399	0.0896323497364225	0.19296968026502	0.846982713419309	0.977323379983871	ENSG00000174684	protein_coding	chr11	66345372	66347692	chr11:66345372	B4GAT1	protein_coding	chr11	66345374	66347629	chr11:66345374	ENSG00000174684
B9D1	330.805004491708	0.104836191808536	0.121617135971884	0.862018258946442	0.388677470230905	0.836943936454875	ENSG00000108641	protein_coding	chr17	19337554	19378182	chr17:19337554	B9D1	protein_coding	chr17	19334308	19378193	chr17:19334308	ENSG00000108641
B9D2	200.253988368723	0.219995893906776	0.0977773296600652	2.24996831751919	0.0244509565635954	0.327371936460125	ENSG00000123810	protein_coding	chr19	41354421	41364173	chr19:41354421	B9D2	protein_coding	chr19	41354417	41364165	chr19:41354417	ENSG00000123810
BABAM1	4335.68174838742	-0.111632247202203	0.0539797191442202	-2.06804053396332	0.038636211704049	0.391746285461051	ENSG00000105393	protein_coding	chr19	17267350	17281249	chr19:17267350	BABAM1	protein_coding	chr19	17267376	17281249	chr19:17267376	ENSG00000105393
BACE1	377.656701662079	0.0643298570403819	0.101515951464559	0.633692105647459	0.52628177790612	0.892592683233504	ENSG00000186318	protein_coding	chr11	117285207	117316259	chr11:117285207	BACE1	protein_coding	chr11	117285232	117316259	chr11:117285232	ENSG00000186318
BACE1-AS	74.3712144751818	-0.200219171114749	0.103953246445659	-1.92605020007155	0.0540981059616013	0.445104280099036	ENSG00000278768	antisense	chr11	117290874	117293571	chr11:117290874	BACE1-AS	lncRNA	chr11	117288453	117293578	chr11:117288453	ENSG00000278768
BACH1	2842.13913440611	-0.142853010861668	0.123012458875413	-1.16128896347279	0.245524406219154	0.739122401560093	ENSG00000156273	protein_coding	chr21	29194071	29630751	chr21:29194071	BACH1	protein_coding	chr21	29194071	29630751	chr21:29194071	ENSG00000156273
BAD	1527.02072604947	0.0246126697217792	0.0764645772924069	0.321883290188845	0.747541112556507	0.951532671591108	ENSG00000002330	protein_coding	chr11	64269830	64284704	chr11:64269830	BAD	protein_coding	chr11	64269830	64284704	chr11:64269830	ENSG00000002330
BAG1	4217.996131869	-0.139772205516245	0.0685976255676959	-2.03756623293484	0.0415933318688471	0.402699674009684	ENSG00000107262	protein_coding	chr9	33247820	33264761	chr9:33247820	BAG1	protein_coding	chr9	33247820	33264720	chr9:33247820	ENSG00000107262
BAG2	2466.25211154047	-0.05381769274329	0.0789412994440847	-0.681743182874889	0.495401356715263	0.882270174369864	ENSG00000112208	protein_coding	chr6	57172326	57189833	chr6:57172326	BAG2	protein_coding	chr6	57172326	57189833	chr6:57172326	ENSG00000112208
BAG3	281.410169226027	-0.0442391423758255	0.300004547452879	-0.147461572670907	0.882767708666031	0.983662491561801	ENSG00000151929	protein_coding	chr10	119651370	119677819	chr10:119651370	BAG3	protein_coding	chr10	119651380	119677819	chr10:119651380	ENSG00000151929
BAG4	2134.63863206413	-0.167109593270664	0.0716645341697431	-2.33183115200124	0.0197095755192136	0.294948897868319	ENSG00000156735	protein_coding	chr8	38176533	38213301	chr8:38176533	BAG4	protein_coding	chr8	38176533	38213301	chr8:38176533	ENSG00000156735
BAG5	2670.43238542377	0.00448580451845522	0.0460013460582768	0.0975146360450493	0.922317711740106	0.991087463975083	ENSG00000166170	protein_coding	chr14	103556544	103562831	chr14:103556544	BAG5	protein_coding	chr14	103556545	103562657	chr14:103556545	ENSG00000166170
BAG6	14530.7987865799	-0.0584131718456788	0.0460289877577118	-1.26905184517972	0.204422573553633	0.703482430682236	ENSG00000204463	protein_coding	chr6	31639028	31652705	chr6:31639028	BAG6	protein_coding	chr6	31639028	31652705	chr6:31639028	ENSG00000204463
BAHD1	2152.21607576642	0.0592509282610461	0.046716059556806	1.268320334017	0.204683578391845	0.703772168342085	ENSG00000140320	protein_coding	chr15	40439721	40468242	chr15:40439721	BAHD1	protein_coding	chr15	40439721	40468236	chr15:40439721	ENSG00000140320
BAIAP2L1	2093.7217350035	-0.0371331261584529	0.233102918329222	-0.159299276150666	0.873433091025189	0.981918804098938	ENSG00000006453	protein_coding	chr7	98291651	98401068	chr7:98291651	BAIAP2L1	protein_coding	chr7	98291650	98401090	chr7:98291650	ENSG00000006453
BAK1	3593.56968593378	-0.0996233528607657	0.0817075680982362	-1.21926713986873	0.222742816351971	0.721430619550911	ENSG00000030110	protein_coding	chr6	33572547	33580293	chr6:33572547	BAK1	protein_coding	chr6	33572547	33580293	chr6:33572547	ENSG00000030110
BANF1	5691.28500192748	0.0433756452260726	0.0669424013367451	0.64795472465765	0.517014234063438	0.889005213670663	ENSG00000175334	protein_coding	chr11	66002079	66004149	chr11:66002079	BANF1	protein_coding	chr11	66002228	66004149	chr11:66002228	ENSG00000175334
BANK1	1332.37398635001	-0.456424854565372	0.296671104822372	-1.53848772983351	0.123929406385665	0.602577116025669	ENSG00000153064	protein_coding	chr4	101411286	102074812	chr4:101411286	BANK1	protein_coding	chr4	101411286	102074812	chr4:101411286	ENSG00000153064
BANP	765.60556472942	-0.10480353804834	0.0534844294187597	-1.95951493149108	0.0500525129774982	0.432188829410858	ENSG00000172530	protein_coding	chr16	87949244	88118422	chr16:87949244	BANP	protein_coding	chr16	87949244	88077318	chr16:87949244	ENSG00000172530
BAP1	4658.71069626342	0.0312042847531267	0.057098814127491	0.546496196636472	0.584724901414633	0.91383834206929	ENSG00000163930	protein_coding	chr3	52401013	52410350	chr3:52401013	BAP1	protein_coding	chr3	52401008	52410008	chr3:52401008	ENSG00000163930
BARD1	2203.75013874296	-0.0725036614877886	0.0595385934803513	-1.21775905760548	0.22331554709894	0.721812789484911	ENSG00000138376	protein_coding	chr2	214725646	214809711	chr2:214725646	BARD1	protein_coding	chr2	214725646	214809683	chr2:214725646	ENSG00000138376
BASP1	13889.2441642366	-0.0350584731272195	0.156913431243992	-0.223425571981187	0.823204303739121	0.972021277590962	ENSG00000176788	protein_coding	chr5	17065598	17276843	chr5:17065598	BASP1	protein_coding	chr5	17065598	17276843	chr5:17065598	ENSG00000176788
BATF	4931.92019297557	-0.0479409438139593	0.0812835578433089	-0.589798786937643	0.555325556062447	0.903747570928745	ENSG00000156127	protein_coding	chr14	75522425	75547015	chr14:75522425	BATF	protein_coding	chr14	75522455	75546993	chr14:75522455	ENSG00000156127
BATF3	935.617153990866	0.000648017210144886	0.109963605520091	0.00589301530338138	0.995298081287288	0.999776690191648	ENSG00000123685	protein_coding	chr1	212686418	212699985	chr1:212686418	BATF3	protein_coding	chr1	212686417	212699840	chr1:212686417	ENSG00000123685
BAX	7309.89930956659	-0.0675698003725706	0.0734082285893081	-0.920466297458268	0.357329137221152	0.819408140198253	ENSG00000087088	protein_coding	chr19	48954815	48961798	chr19:48954815	BAX	protein_coding	chr19	48954815	48961798	chr19:48954815	ENSG00000087088
BAZ1A	9002.99198274593	0.0416855012542675	0.0562305428879904	0.74133200771872	0.458492159034302	0.868153641713538	ENSG00000198604	protein_coding	chr14	34752731	34875647	chr14:34752731	BAZ1A	protein_coding	chr14	34752731	34875647	chr14:34752731	ENSG00000198604
BAZ1B	11843.0307458038	0.0125630147839537	0.0458204678242165	0.274179103368168	0.783946986111733	0.960820753499041	ENSG00000009954	protein_coding	chr7	73440398	73522278	chr7:73440398	BAZ1B	protein_coding	chr7	73440406	73522293	chr7:73440406	ENSG00000009954
BAZ2A	12824.8193914902	0.0688919922392123	0.0604617079046291	1.13943179289412	0.254523101732124	0.747126399208303	ENSG00000076108	protein_coding	chr12	56595596	56636816	chr12:56595596	BAZ2A	protein_coding	chr12	56595596	56636816	chr12:56595596	ENSG00000076108
BAZ2B	2088.68667078138	0.0361570933243624	0.120707059386254	0.299544148521276	0.764524891786207	0.955549115807276	ENSG00000123636	protein_coding	chr2	159318979	159616692	chr2:159318979	BAZ2B	protein_coding	chr2	159318979	159616569	chr2:159318979	ENSG00000123636
BBC3	1324.57652308494	-0.163262243343476	0.117159121382129	-1.39350860110137	0.163466045908828	0.663224928752119	ENSG00000105327	protein_coding	chr19	47220822	47232766	chr19:47220822	BBC3	protein_coding	chr19	47220822	47232766	chr19:47220822	ENSG00000105327
BBIP1	662.395140122715	0.102978027402238	0.0574699243431269	1.79185945656379	0.0731554818528291	0.496318716519245	ENSG00000214413	protein_coding	chr10	110898730	110919274	chr10:110898730	BBIP1	protein_coding	chr10	110898730	110919201	chr10:110898730	ENSG00000214413
BBS1	708.482603952525	0.0236384168456769	0.0691399635562801	0.341892237568728	0.732431991545452	0.94831105443566	ENSG00000174483	protein_coding	chr11	66510606	66533627	chr11:66510606	BBS1	protein_coding	chr11	66510606	66533613	chr11:66510606	ENSG00000174483
BBS10	581.51443146148	0.0317595427962799	0.0801341423993185	0.396329727196906	0.69186179980755	0.940714904965601	ENSG00000179941	protein_coding	chr12	76344474	76348442	chr12:76344474	BBS10	protein_coding	chr12	76344474	76348415	chr12:76344474	ENSG00000179941
BBS2	1039.29013166391	0.110588872570295	0.109555830310615	1.00942936817467	0.312768759785937	0.792638609731726	ENSG00000125124	protein_coding	chr16	56466836	56520283	chr16:56466836	BBS2	protein_coding	chr16	56465640	56582667	chr16:56465640	ENSG00000125124
BBS4	837.29594337158	-0.0793602886308609	0.0638963862451719	-1.24201528903925	0.214230921093896	0.714540689814862	ENSG00000140463	protein_coding	chr15	72686179	72738476	chr15:72686179	BBS4	protein_coding	chr15	72686179	72738475	chr15:72686179	ENSG00000140463
BBS5	257.045645661744	0.00559756256885757	0.0696597717211302	0.0803557409183935	0.935954326654445	0.992244552059785	ENSG00000163093	protein_coding	chr2	169479178	169506655	chr2:169479178	BBS5	protein_coding	chr2	169479480	169506655	chr2:169479480	ENSG00000163093
BBS7	932.154533537374	-0.0743441045429377	0.047039851651441	-1.58044938351034	0.114003989867642	0.583188938648948	ENSG00000138686	protein_coding	chr4	121824440	121870497	chr4:121824440	BBS7	protein_coding	chr4	121824329	121870487	chr4:121824329	ENSG00000138686
BBS9	608.853103641545	-0.239682548160293	0.061633974362753	-3.8888056569193	0.000100738742773623	0.0136824994036369	ENSG00000122507	protein_coding	chr7	33129244	33606068	chr7:33129244	BBS9	protein_coding	chr7	33109557	33877180	chr7:33109557	ENSG00000122507
BBX	6158.22216024151	0.0029142898474633	0.0706486883112735	0.0412504452258636	0.967096238395138	0.996166144931904	ENSG00000114439	protein_coding	chr3	107522936	107811324	chr3:107522936	BBX	protein_coding	chr3	107522936	107811339	chr3:107522936	ENSG00000114439
BCAP29	1597.78903849207	-0.101773051510664	0.0846065531900692	-1.20289797507801	0.229015804042314	0.725836659934066	ENSG00000075790	protein_coding	chr7	107579977	107629170	chr7:107579977	BCAP29	protein_coding	chr7	107580246	107629170	chr7:107580246	ENSG00000075790
BCAR1	1361.89719421745	-0.00394371369564932	0.155535430904093	-0.0253557255264951	0.979771225654059	0.998830534093722	ENSG00000050820	protein_coding	chr16	75228187	75268053	chr16:75228187	BCAR1	protein_coding	chr16	75228181	75268053	chr16:75228181	ENSG00000050820
BCAR3	627.612725069927	0.0489294665323502	0.25842443783638	0.189337614282941	0.849828216514444	0.977756756650303	ENSG00000137936	protein_coding	chr1	93561786	93847150	chr1:93561786	BCAR3	protein_coding	chr1	93561741	93847150	chr1:93561741	ENSG00000137936
BCAS1	535.725287700686	-0.400943289009777	0.228171141258028	-1.75720420557642	0.0788830086935841	0.51228509994016	ENSG00000064787	protein_coding	chr20	53936777	54070594	chr20:53936777	BCAS1	protein_coding	chr20	53936777	54070594	chr20:53936777	ENSG00000064787
BCAS2	2690.29320996305	-0.0689919101106896	0.0581004176686533	-1.1874597959717	0.235046305827074	0.730663081259214	ENSG00000116752	protein_coding	chr1	114567557	114581639	chr1:114567557	BCAS2	protein_coding	chr1	114567557	114581629	chr1:114567557	ENSG00000116752
BCAS3	709.295348746112	-0.110559402302034	0.15646863931703	-0.706591447235781	0.479820405496131	0.876960090842398	ENSG00000141376	protein_coding	chr17	60677453	61392838	chr17:60677453	BCAS3	protein_coding	chr17	60677453	61392838	chr17:60677453	ENSG00000141376
BCAS4	4756.66396055471	-0.279520430465365	0.121500020666432	-2.30057928329711	0.0214154231389013	0.307840581928589	ENSG00000124243	protein_coding	chr20	50794894	50882676	chr20:50794894	BCAS4	protein_coding	chr20	50794894	50877177	chr20:50794894	ENSG00000124243
BCAT1	12036.1207369808	-0.346740372419901	0.183064643349765	-1.89408706168026	0.0582134547912373	0.458599225907012	ENSG00000060982	protein_coding	chr12	24810022	24949459	chr12:24810022	BCAT1	protein_coding	chr12	24810024	24949101	chr12:24810024	ENSG00000060982
BCAT2	2457.90553154155	-0.173091860304029	0.0604211291724752	-2.86475712510982	0.00417329190924158	0.139630234092561	ENSG00000105552	protein_coding	chr19	48795062	48811029	chr19:48795062	BCAT2	protein_coding	chr19	48795062	48811029	chr19:48795062	ENSG00000105552
BCCIP	5703.21740794302	0.0166696940363048	0.0548127340806986	0.304120827320212	0.761035839979287	0.954770403909453	ENSG00000107949	protein_coding	chr10	125823546	125853695	chr10:125823546	BCCIP	protein_coding	chr10	125823546	125853695	chr10:125823546	ENSG00000107949
BCDIN3D	594.620754681128	0.0303531716436286	0.0709448011193796	0.427842085180462	0.668766094410737	0.935535333162153	ENSG00000186666	protein_coding	chr12	49836039	49843129	chr12:49836039	BCDIN3D	protein_coding	chr12	49836043	49843106	chr12:49836043	ENSG00000186666
BCKDHA	4975.21926289019	-0.229324240084077	0.0881773024816516	-2.60071734596095	0.00930290683452637	0.209833159812517	ENSG00000248098	protein_coding	chr19	41397460	41431345	chr19:41397460	BCKDHA	protein_coding	chr19	41397808	41425002	chr19:41397808	ENSG00000248098
BCKDHB	1902.54302427156	-0.030733586338532	0.0535464898671775	-0.573960803308805	0.565994325916989	0.906383778812225	ENSG00000083123	protein_coding	chr6	80106647	80346270	chr6:80106647	BCKDHB	protein_coding	chr6	80106647	80346270	chr6:80106647	ENSG00000083123
BCKDK	4024.82055420453	0.0301286506926044	0.0624222392786585	0.482658921576128	0.629337935034835	0.924860890699572	ENSG00000103507	protein_coding	chr16	31106107	31112791	chr16:31106107	BCKDK	protein_coding	chr16	31106107	31112791	chr16:31106107	ENSG00000103507
BCL10	2200.73604794498	0.0086542225779063	0.0430295391958027	0.20112282724028	0.840602533121798	0.975464112788451	ENSG00000142867	protein_coding	chr1	85266248	85277090	chr1:85266248	BCL10	protein_coding	chr1	85265776	85276632	chr1:85265776	ENSG00000142867
BCL11A	994.581731516584	-0.138449884286807	0.195883413628645	-0.706797383821783	0.479692400610209	0.876933433126461	ENSG00000119866	protein_coding	chr2	60451167	60553567	chr2:60451167	BCL11A	protein_coding	chr2	60450520	60554467	chr2:60450520	ENSG00000119866
BCL2	20788.9641961895	-0.159423840671142	0.133522030400308	-1.19398903831209	0.232482255980548	0.729286098130241	ENSG00000171791	protein_coding	chr18	63123346	63320128	chr18:63123346	BCL2	protein_coding	chr18	63123346	63320128	chr18:63123346	ENSG00000171791
BCL2A1	8956.30443309183	0.079349761125013	0.088436955956264	0.897246634814692	0.369587325543842	0.827336727967739	ENSG00000140379	protein_coding	chr15	79960889	79971446	chr15:79960889	BCL2A1	protein_coding	chr15	79960892	79971196	chr15:79960892	ENSG00000140379
BCL2L1	7577.89549622986	0.237190765609117	0.129603915133729	1.83012037378946	0.0672319410250311	0.481292587503121	ENSG00000171552	protein_coding	chr20	31664452	31723989	chr20:31664452	BCL2L1	protein_coding	chr20	31664452	31723989	chr20:31664452	ENSG00000171552
BCL2L10	642.738455205915	-0.582055854359572	0.198154504069276	-2.93738392217459	0.00330994057325652	0.121769951367813	ENSG00000137875	protein_coding	chr15	52109263	52112775	chr15:52109263	BCL2L10	protein_coding	chr15	52109263	52112775	chr15:52109263	ENSG00000137875
BCL2L11	2189.6980112904	0.0857563264119535	0.190073725111121	0.451174018722569	0.651864133537691	0.930118687302758	ENSG00000153094	protein_coding	chr2	111119378	111168447	chr2:111119378	BCL2L11	protein_coding	chr2	111119378	111168445	chr2:111119378	ENSG00000153094
BCL2L12	1774.48344336904	-0.0887011605898126	0.0619686070318481	-1.43138864722626	0.152318860265236	0.649027641493064	ENSG00000126453	protein_coding	chr19	49665142	49673916	chr19:49665142	BCL2L12	protein_coding	chr19	49665142	49673916	chr19:49665142	ENSG00000126453
